id,sentence
4738641,tso tsit kua sin the bo tiann e kah i e tai tsi phoo phoo thann thann tsiong i tsing gik thai sin the e giah
4740471,sann siunn ji hoo a to ki khu
4756797,hai kuan thong gueh liau au tsiah khi hau ki sik sio tan si kan na u khah liong e tang khi seh bian sue ke
4798144,gua hoo li loo be lah
4832007,in to si bo ting sop tsiah e tak pai lam e lau kau mih thiann
4857311,sin lun te tshiann kai sueh tsok tsia e soo kong lu sing m si tshut si to tsiann tso lu sing si hong kau iok tso lu sing e tsit ku ue e i ham tsap hun
4887436,tan si
4896376,C tso tai gi bun bun bu e hun thia Pha sian li iong gi huat tshiu Pha sian Tshui kai tsin gi su tah phue e tsik khah kut
4908017,gua lai khi tian iann inn
4929393,a bu gua iau m si sann hue gin a na e be thong si m
4931486,ong hai thai lin sin pu sit tsai tsin gau tsu kah kui to phang kong kong
4947445,li thau mng tshui tshiu peh lau khok khok ahiau koh siunn beh kah lang tshua sui boo ooh
5036982,be li siunn kheh khi ah
5056317,piau tat ka ti e tsu tiunn tshu bi ah si kong si kua tshio khue
5060932,tioh ai pe bu tsu hun ai u jin ke lang kai siau tui hoo tsau poo ah m tsai him a hoo luan luan kau
5065403,tng lai ah
5082688,ng ping iu liam mi to beh lai ah tsiah ma huan li theh kua ioh be tsit kua mih kiann tshiann lang tsiah
5114319,nng e lang hiah ni ho suah kiann kau bue bo ua kho ai tshin tshiunn sat bun phue tsing hun na e tsiah ni poh
5145207,hiong hiong u tsit e lang ka i ioh tsing sin i bak tsiu nia kim khuann tioh tsit e bin tshiunn tsiok bai e tsa poo lang tsiann tua siann ka huah
5161983,li ka sing uah e kiong sim khng ti to ui bo tai tsi thang tso e si li kam e khang hi tsit e lang e si
5175224,tsit tsun hoo lan theh lai liah siu khi e tsiau a
5180973,tui in tshu lai e hiong tik si siann khuan in kng to e ji sian teh an tsuann
5187653,tiong kok m hing hoo bi kok e tshit tshit ian kiu ke tse e pian kok sam Ruh
5199454,aih ia m si lah
5262164,khui na e bo kuainn a
5262226,li khuann mui tsu ooh tsiah gau khinn ke tsit ma tsing hui tsiah bat tai tsi gua tui tai in ka u kau tai ah lah
5265853,u i guan ah si u kho ling ti li khong it liong ni tsham suan tsong thong e kiong ho tong jin su
5278409,kiann bi kok Iran kiann ua Saudi kho ka ti bi kok tsue kin kah Iran kai sian kuan he i king in khi tsit khuan
5303777,tsiah ping khui mng loh tshiann tsin tsing tshiann tsu i tshia siu kah bue tai tiong ng e phang m thang kah bue phang lin
5367259,li na koh kiam ji sann tsap hue ah honnh gua tsiah phah hoo li tsiah
5375914,i kai piah kian siau tai i sing thau ke kin kong kong kui lo ing e puann ngam kim hoo phian liau liau
5409792,mng kiann kuann hoo ho oo
5416794,au piah na bo lio ui hue kah phenn tiau leh tho tiam niau ku e tshiu giap hoo gu tiong sim kam kha an ne luan bu
5426392,kin leh king leh a ha puann bo khi ah
5457111,mh hah hah hah
5458367,tsit uann thoo tau khng khong kah mih mih mih tsiah ho loh thau
5479445,eh ah li tsiah ka gua kai mia lah ah lin be kio tse tsioh a kau lah
5512217,soo ngi tshiu ki a kam u ho iong
5535176,hoh hng tshia niau
5586306,sin niu sin niu sui tang tang khoo te ho ho bo khua khang sin long kuainn a khang kuan kuan kiann sun tai tai tiong tsiong guan
5671133,kong bo nng tu tsiap beh khi khah tang tshiu ah
5678010,ling gua pun si kiam tshai iong kan hua e su lui kan na hun tua lui tong su nia su hing iong su ting ting
5684091,ing am gua tsiah kah li lian lok
5738755,thinn khi tua huann thah tsit liau oo bak khah ho
5756781,heh heh
5784654,i tshih tshih tshng tshng teh hap li thng long bo thiann e
5808321,siunn khuann mai kong khuann mai be a kah iunn a tsha ti toh
5819510,a pah mai kha thau kuai mng a
5827454,a sui kam moo a pai tsok li the i tshing ka
5836953,in e put buan koh kah lai tsu san tsia e tsng kha e put buan hue hap tui sia hue e un ting tso sing thiau tse
5844820,a peh
5845517,i si tsit e tsin gau sit e sian sinn lang
5852782,i ui tioh phio pang ne king lian kong ong po tshuan ka si ping kui si thau tsit tshut tai uan lang hip e tua ki phinn tian iann
5863299,tsai ping e hai ni a gua si khuann e thai kng tua lo senn thau khuann bue khue thau khuann siunn kuainn kng si tsuann khuann tioh gua beh khi tse bo hue
5866760,ping siong si khang khue tso kah puann me tsiah png kuan si na phue tian nauh
5870136,tsit ma si guan tsu bin tsok gi kng ma u i lai theh ka gi tai gi long u hi hue
5893431,tsu mue hoo gua tsiah
5922588,lai tshiu gua
6051987,kham ke a lai king to tsit e suan hang siong tho tong
6073319,a peh si gua
6083243,ng siann mih e ian guan tso khi lai ma bo kai khuai lok loo pinn e ke iu kui jit ing sian sian
6093391,si lah un tsai iann m tioh ah lah
6150588,tsit put ko tse kah lian bing lai te ki thann tong phai e i kian u sio khan lian
6209090,phang koh tua liap e inn honnh tsit liap tsit khah gin nng liap nng koh gin sann liap tsiah beh tsinn ooh m kuann be siann khi in tsit kua kiann loo lang e tsu i
6264694,in ui siam pi oo too bai suah tsing tioh ang moo thoo hoo nua kiau tshia e tshia thau thap oh tsit e tsin giam tiong
6264813,tsan e kam moo a bat too li theh tshiann kah
6286153,kho ling bo huat too tsun si sit le
6298593,tshiann li ti too tsit siann liau au khai si lau ue to sia
6368252,senn ang e kau guan si to tsit e
6378957,ling gua ing ki ing bun e gi liau khoo tso tshut lai gi su tah phue kai su in at tsi si tai ing su that uan su oh bo in ui pin lu tsin kuan tsia e gi su e gi su tah phue of loh lat loh tshut bi in oh ma long pai ti tsiann thau tsing
6400270,tse ka lin pe tiam leh kong
6502876,e khi tshik tioh lang e i suh
6515785,in ui hueh gam tiann tiann su iau huah liau ti liau kue thing hoo i thiann tiuh tiuh
6556685,kio siann mih mia
6558962,ah gua koh lai tsiau hoo lang kheh lah honnh
6563090,eh
6581417,he thai e sai gua iau be tsiah tioh neh u lang bo huann hi beh tua siann hua
6624379,ah i to to kau hoo li tsiau koo honnh
6707258,kue hai kuan tsin tsing u tsui ah si pat khuan tshiau kue tsit pah e CC e ik the long ai to tiau u lai ka to ah ah si tak e ui kin phin e tsiann tsu long tan tiau te sai tsa ki sing hu ting
6730943,tsit e u thiann sin e a i koh ka in ting se sing khu tsit pai thak ta liau au theh ut tau kah ut kah tshiunn sin e kang khuan tsing tsha sik tsui u khah sit
6751103,tshin tshiunn tiunn gueh kann ho png ting ng tsue tshia inn long ai iong sui li lai tso
6766967,tsia bo huan gian li lah
6776266,gua e tshing khuann lah。
6792883,ho i au na si huat sio tshiau kut nng kang tioh ai sui lai kiam tsa oo
6793553,oo bah sng li ho li beh ai e mih kiann tsit tsia
6798235,ki hue e ti lak gueh te i tsing tat sing hiap i
6812908,iu tong khing sian sinniu tong khing sian sinnli lau bu to teh tshue liu tshiann kau夹子骨牌sio tan to sia
6827860,gua tsit ma tiam ti leh a tsiunn peh e tshu u ing jia lai tse lah
6851252,tsing oh lai e si sin lai kam u buan tsiong e kam kak sin khu na kiann liau siunn kin
6854041,bo khuann e khai kue sim
6864830,lian gua hiah penn
6869857,a tsi lang kheh kheh khi khi
6894726,e tsai a u lang khah tian uan lai kong siann mih tsit koh uai ti tiam lai lu tsenn si bi lu u tshua bai tsit tshing khoo to sang ho khang
6906433,o tsiu koo hue mai ti ji khong it ji ni tiau huat tong sing hun hap huat hua e gi te tsan sing khai su kah thng khong
6954659,in ui bo tshu li ham koo sing e bun te soo i e ing iong tioh sit giam giap to e phing tsit
7023153,gua thai ai li soo i tsiah tsiah ni tshong pong
7023161,a an ti a huat ke kai thiam
7035973,thau ke guan a u hiah san s e guan a tshing e lueh
7060735,m na si lan hian tai tai gi lang oh thak lian the lai kai e pian tsia ma hue hue tsit tsiong iong ji huat siunn kue e i uat sit tsai put kho tshu
7090102,hennh si u lang beh sue si m
7112197,tong jio hun hap hua hua ho lai khuann o tsiu
7124255,goo tiam ji a N V N su tsoo
7178788,to tsit khuan khui nu a tsui siong hian lian la beh nng kuai sng khi tshih khuann lai
7186352,tioh a hai u ho ling tsiah bian sin ah
7296222,iau m koh u lan kui tioh kho jin e li tik phang hong siann beh lai sio tsinn
7301781,lai tse lai tse
7363220,lai khui mng leh
7393800,hit tui ang a boo oh e si tsing phai e pu lu su tsau kah tsiann ho khuann
7406413, Saudi titsap kong e sin koo ong salmon kin ni tsiann gueh tsiah ting ki tse ui
7430267,gua kong bua e to bua e lah
7468183,a ha a ha a king peh a tsiunn peh a
7482956,lik khi
7490227,kau thann iau u tsu tse siau e lang e tuann gi ta gi liok tsa boo gin a
7506721,sann tng hue i au to tso sian la siok m bian tsiah png a hioh
7519845,sim kuann
7529118,ah li tsa hng to kio gua khi be tsit kua liau gua khi huan tu lah
7557447,li siann mih si tsun beh tng khi tai pak
7569712,tsau pai thai lu i king pit khui ah beh khah tian ue king sai hu lai mua
7582130,siang khi kau te si ki phian tsi lai ka ti ma hiah phoo khui
7596712,peh khi li khuann mai
7659382,siong kue khi phinn sua hi e thau tsing tsit puann si ji khong khong kah ni sia e tu tu si to tng tshut pan khi tsit tang
7662842,tshui khang be khi li kho ling ai tang tsit tai phang phu lai phang
7677163,an ne tso kam oo khe
7697845,kun lian guan hoo phenn hiong i khuan inn a to u tsit king sann tan mi kiu bo ah lau tiam
7722475,lan hun sann tsiong tsing hing lai tho lun
7765339,sin tik tshi tsit ui goo hoo e tsa poo gin a in ui ui tng iam hiah tshut tua tng phah khang king kue kin kip e tshiu sut tsiah kue bin
7814034,li kiann loo na e kuai kuai kam si khi uai tioh
7823408,bit kok kah Iran ma u tiong tong li ik gi lu Iran tsi tshi e Shia bin ting
7851610,ui tsit e kak too khuann tsu tong gi su tah phue thong ke pio tui su tian su tiau e siu lok e tang the kiong tsit kua kian gi
7862005,hue lai tsit si a lah
7881781,kiann
7967616,tshin tshiunn han lo poo hun e ong lai am kue tsu pun ing kai si tsit e su
8001515,oo put sui ia bai ah
8015871,honnh lai lai lai than sio tsia than sio tsia
8030489,tsit hang tshai lai te u tsham le bong tioh le bong bi tsin kau tsin phang
8035833,ah beh siann poo
8143885,sat bak a ti tsa tsing si siann mih khuan lang leh tsiah e
8156232,sian se i tsit kui kang liam mi huah kuann liam mi huah luah kam e si tioh ma la li a
8257079,gua hiong i suat bing hit kiann tai tsi
8271238,tsing lang thiann han tsing li an ne kong long kuann kin tann thau khuann suann ting tsit e khuann tak ke sin lai long am hua tsit siann gua khoo ah suann e tsiah tshiu ping u iann tiam tsit puann khi ah
8275257,li si tui to ui ti tioh tsi tsiah ang a e
8301015,lai kai jip tsoo tsi ah si tse tshai po hing
8328678,sun sun leh
8339204, P of AB uan sio i P of a sing P of B soo i mi of AB si hu soo
8377883,pio it ka mi kah CR thau tsing sann tsap tsit pah goo pah tsit tshing sann tshing goo tshing e kiong tong su tsoo e soo liong liat tshut lai han lo kah tsuan lo hun kui sng thai tho lun tsit e su tsoo ti mi kah CR nng e thong ke pio long u tshut hian
8385359,in tshai poo tsang kai u tsun tiam liah tshit phann e bo siann kang khak
8399794,i sing jin iau koh u tsin tng e loo ai kiann
8402818,u gua khiong poo to sin siunn Clinton si gueh e ji kau ti New York e Columbia lai hak tsit tiunn XR kong e
8408002,ka gua aunn aunn khio
8440970,kong uan liu tsing king m thang hi hi tshio
8443788,tse tsheh phainn a bin ting u sann e tsiu tsiu sann e sik tsui long bo kang
8474550,siann mih thau loo e pi tsit lo khah ho
8479447,lan tsap ji tsing ka sip WTO be be mih kiann khah bo khioh sue
8499845,li tsa khi si a pin tuann khit lai khi hue
8520139,hoo mun a
8582751,tsiong giap soo kam hik po ju si tong king ik kiap kiu tshut bu ki tshu kai huai si kia sing phann kai
8584833,li koh u ing khang kau a tau siau kai tshit e nai khi siong su sinn e le a tshi to tsit siang
8593235,mai an ne lah
8610630,kau tann guan tsu bin e tang iong ka ti e bu gi sia kong bun khah sit si tsuan hing tsing gi koh tsai huah tsit tua poo
8653797,li na si tong suan na e ti iau kiu sit hian sing lok li king kha kai kik lai kong tse i king si tsit e sing li
8683996,tsiok tse lang leh io ai lak a e ti siann mih si tsun to tann
8711953,tng tang sin the huat tshut sin sit kong i i king siunn pa li suah kong m koh ke nng koh tsin sui
8716981,tsa mi lang kong li u tshenn beh khuann e si m
8749820,tiam tiam
8761003,ho tshiann
8797571,siunn beh hoo se kai koh khah uan bi siunn beh hoo ka ting koh khah hing hok siunn beh hoo se mia koh khah tshiong sit soo i
8802651,na bian siong pan to u tsinn gua sui si thau loo
8838999,tak ke tsiah peh gua lai sann lau tshut king tua thiann tan li ping ki tshiu siok thuan the hing li thok un
8894437,si G e sim khah kam e tang tshah ti sann G e tshiu ki a lai bin
8955105,si sit giam poo soo
8961638,ti leh koo tsa si tsun pian tong long e kap tsit liap mue a kah tsit te tha khu ang
8991032,ua
8991044,huah tso bu hing tshoo tshu khan ting ti tai uan hian tai si te sann tsap jip ki
9014346,i khennh kui puann poo long khennh bo tham
9039022,na mng kong tsue kin sua loh lai kam koh e u hong thai siong tsio tsit si goo kang si bo khuann e lah kuan tsiong ping iu ing kai si bian huan lo
9071241,uah piann tioh tsun pi tai sing tshiang kui ki tsing lang thiann hun bing su au po inn tin
9114201,siunn beh ka ti khuann VR to ai sing khi be tsit tsoo khah ho e GPU siat pi
9115762,li sing kiann suh khi tan kai ting a
9144397,bo jin ho e kuan he
9146475,li tioh ka png tsiah hoo liau
9197114,ti bi kok Baltimore tsing tsok goo kong tng kiam e si tsing tshu bit tsu tong the mia tsham tshuan tsong thong e
9197825,li tsit e lau kau li kam bo hun
9241803,ah sann na bang a nge kue a
9286023,hiong tsing khong
9323655,a lak a phah be phua
9340011,hun te put tshinn hun tsa boo kiann na u ban it khuann li beh iong siann mih lai kue gua
9439786,kiann lang tsioh kiu huat tian kin Paul Kev te ui tu ho
9447104,ha gua tsheh hng ke tsiah khui
9510807,gua nga ua bue ah thau ke niu si tai pak lai e i tso lang tsin ho
9512191,iu un gian tai han ki tshut hak inn tsu sin kam ting he tsoo li kau siu
9512268,na si tsau kang oo e kua leh to si thong koo na si khit tsiah kua leh to si phiam koo tse si kang khuan bo kang sai hu tsiah tui m thang hoo m tioh khi
9530729,i koh sia kong tng tso phai ti tsuan se kai sit khi khuan ui kau ting iu koh kong ue u siann
9656661,tsin tsing kui kang gua kau tsing tsik e sia tiunn te biRothkopf tu ho ma siah bun tsiunn i tshut tsit tsiong tso huat u tsin tse hong hiam ma huat bo huat too ting hiong su thai e kiat ko lai po tsing gi kok e li ik sin tsi siong bue ma si tioh the pat lang tshit kha tshng
9695231,an ne lah
9708839,gua koh khi lai to e sai ah
9722265,tan si tai pak hiah ni hok tsap li tshu tshu tioh ai khah se li leh
9729530,ah tsit nia iunn tsong tshut sui e
9752115,i tsiok gau kah lang kau pue
9768600,hann
9776843,ho ah inn a i king tsiah liau ah kin a jit to kau sia ui tsi looh han tsing li an ne ka tak ke kong
9786562,tsit e ah si hit e
9799560,tsu jia e lang ka i be tsit te thoo tho thi ti hiam siunn tse thua to kuann khi hing hoo lang
9863691,tshu lai e khang khue tak tak tih tih tak hang long ai gua tso na tso e liau
9876269,ang a ing a si tse khi tai ah ah si tse khi tai ah
9977641,tu tsiah gong hng lai ui tsiah tse lang i khah sng Rokke gong
